"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"map04151","PI3K-Akt signaling pathway","2/58","142/8626",0.0140845070422535,2.09470616804274,1.08216934437363,0.247388366373868,0.345193069358886,0.254352787948653,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04380","ko04380","1/58","44/8626",0.0227272727272727,3.38009404388715,1.30220698458067,0.257397049563371,0.348784207460501,0.256998889707738,"116917503",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04380","Osteoclast differentiation","1/58","44/8626",0.0227272727272727,3.38009404388715,1.30220698458067,0.257397049563371,0.348784207460501,0.256998889707738,"116917503",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00240","ko00240","2/58","148/8626",0.0135135135135135,2.00978564771668,1.01945289855516,0.262396145278567,0.348784207460501,0.256998889707738,"116930813/116931569",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00240","Pyrimidine metabolism","2/58","148/8626",0.0135135135135135,2.00978564771668,1.01945289855516,0.262396145278567,0.348784207460501,0.256998889707738,"116930813/116931569",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00600","ko00600","1/58","46/8626",0.0217391304347826,3.23313343328336,1.24940651229348,0.267401225719718,0.348784207460501,0.256998889707738,"116927482",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00600","Sphingolipid metabolism","1/58","46/8626",0.0217391304347826,3.23313343328336,1.24940651229348,0.267401225719718,0.348784207460501,0.256998889707738,"116927482",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04141","ko04141","2/58","173/8626",0.0115606936416185,1.7193541957345,0.786346970315321,0.324813062536654,0.414654973451048,0.305535243595509,"116917374/116927330",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04141","Protein processing in endoplasmic reticulum","2/58","173/8626",0.0115606936416185,1.7193541957345,0.786346970315321,0.324813062536654,0.414654973451048,0.305535243595509,"116917374/116927330",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04120","ko04120","1/58","63/8626",0.0158730158730159,2.36070060207991,0.891812795926499,0.34725825187701,0.434072814846263,0.319843126728825,"116930688",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04120","Ubiquitin mediated proteolysis","1/58","63/8626",0.0158730158730159,2.36070060207991,0.891812795926499,0.34725825187701,0.434072814846263,0.319843126728825,"116930688",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04013","ko04013","1/58","74/8626",0.0135135135135135,2.00978564771668,0.717736491164547,0.394304335563338,0.480364444666234,0.353952748701436,"116930688",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04013","MAPK signaling pathway - fly","1/58","74/8626",0.0135135135135135,2.00978564771668,0.717736491164547,0.394304335563338,0.480364444666234,0.353952748701436,"116930688",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05200","ko05200","2/58","204/8626",0.00980392156862745,1.45807978363759,0.544756486878497,0.400303703888528,0.480364444666234,0.353952748701436,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map05200","Pathways in cancer","2/58","204/8626",0.00980392156862745,1.45807978363759,0.544756486878497,0.400303703888528,0.480364444666234,0.353952748701436,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko03020","ko03020","1/58","111/8626",0.00900900900900901,1.33985709847779,0.296496334243264,0.529378520973611,0.60292546806951,0.444260871209113,"116931569",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map03020","RNA polymerase","1/58","111/8626",0.00900900900900901,1.33985709847779,0.296496334243264,0.529378520973611,0.60292546806951,0.444260871209113,"116931569",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko01120","ko01120","1/58","112/8626",0.00892857142857143,1.32789408866995,0.287362170536829,0.532584163461401,0.60292546806951,0.444260871209113,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04144","ko04144","1/58","112/8626",0.00892857142857143,1.32789408866995,0.287362170536829,0.532584163461401,0.60292546806951,0.444260871209113,"116928072",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map01120","Microbial metabolism in diverse environments","1/58","112/8626",0.00892857142857143,1.32789408866995,0.287362170536829,0.532584163461401,0.60292546806951,0.444260871209113,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04144","Endocytosis","1/58","112/8626",0.00892857142857143,1.32789408866995,0.287362170536829,0.532584163461401,0.60292546806951,0.444260871209113,"116928072",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko01130","ko01130","1/58","146/8626",0.00684931506849315,1.01865847897969,0.0187071900829418,0.629684583990781,0.689691710939582,0.508193892271271,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
